pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
hurricane-harvey_00000218,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000218_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000218_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000218_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000218_post_disaster.json,9,3,6,0,0
midwest-flooding_00000289,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000289_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000289_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000289_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000289_post_disaster.json,38,36,2,0,0
hurricane-michael_00000008,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000008_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000008_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000008_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000008_post_disaster.json,28,22,6,0,0
guatemala-volcano_00000016,minor-damage,minor_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000016_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000016_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000016_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000016_post_disaster.json,7,5,2,0,0
hurricane-michael_00000075,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000075_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000075_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000075_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000075_post_disaster.json,48,38,10,0,0
hurricane-matthew_00000089,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000089_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000089_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000089_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000089_post_disaster.json,453,9,444,0,0
hurricane-michael_00000329,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000329_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000329_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000329_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000329_post_disaster.json,44,30,14,0,0
midwest-flooding_00000096,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000096_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000096_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000096_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000096_post_disaster.json,4,3,1,0,0
midwest-flooding_00000003,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000003_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000003_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000003_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000003_post_disaster.json,191,189,2,0,0
hurricane-matthew_00000346,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000346_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000346_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000346_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000346_post_disaster.json,378,4,374,0,0
midwest-flooding_00000085,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000085_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000085_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000085_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000085_post_disaster.json,3,2,1,0,0
hurricane-michael_00000501,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000501_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000501_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000501_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000501_post_disaster.json,107,40,67,0,0
hurricane-matthew_00000284,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000284_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000284_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000284_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000284_post_disaster.json,2,0,2,0,0
hurricane-florence_00000264,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000264_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000264_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000264_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000264_post_disaster.json,5,4,1,0,0
hurricane-harvey_00000108,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000108_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000108_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000108_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000108_post_disaster.json,102,93,9,0,0
mexico-earthquake_00000082,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000082_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000082_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000082_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000082_post_disaster.json,291,287,4,0,0
hurricane-matthew_00000031,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000031_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000031_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000031_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000031_post_disaster.json,17,3,14,0,0
hurricane-michael_00000217,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000217_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000217_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000217_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000217_post_disaster.json,79,67,12,0,0
hurricane-michael_00000498,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000498_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000498_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000498_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000498_post_disaster.json,20,18,2,0,0
hurricane-michael_00000050,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000050_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000050_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000050_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000050_post_disaster.json,17,11,6,0,0
hurricane-michael_00000536,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000536_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000536_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000536_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000536_post_disaster.json,80,79,1,0,0
hurricane-harvey_00000461,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000461_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000461_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000461_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000461_post_disaster.json,159,112,47,0,0
hurricane-michael_00000467,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000467_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000467_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000467_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000467_post_disaster.json,173,160,13,0,0
hurricane-matthew_00000080,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000080_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000080_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000080_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000080_post_disaster.json,115,41,74,0,0
hurricane-michael_00000109,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000109_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000109_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000109_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000109_post_disaster.json,61,51,10,0,0
hurricane-michael_00000324,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000324_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000324_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000324_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000324_post_disaster.json,32,31,1,0,0
hurricane-michael_00000497,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000497_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000497_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000497_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000497_post_disaster.json,29,27,2,0,0
hurricane-michael_00000110,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000110_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000110_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000110_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000110_post_disaster.json,51,29,22,0,0
midwest-flooding_00000047,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000047_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000047_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000047_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000047_post_disaster.json,117,116,1,0,0
hurricane-michael_00000485,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000485_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000485_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000485_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000485_post_disaster.json,40,38,2,0,0
hurricane-michael_00000543,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000543_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000543_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000543_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000543_post_disaster.json,65,63,2,0,0
hurricane-florence_00000435,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000435_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000435_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000435_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000435_post_disaster.json,10,9,1,0,0
hurricane-florence_00000477,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000477_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000477_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000477_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000477_post_disaster.json,12,11,1,0,0
mexico-earthquake_00000128,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000128_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000128_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000128_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000128_post_disaster.json,267,264,3,0,0
hurricane-michael_00000296,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000296_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000296_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000296_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000296_post_disaster.json,11,6,5,0,0
midwest-flooding_00000406,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000406_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000406_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000406_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000406_post_disaster.json,1,0,1,0,0
hurricane-michael_00000361,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000361_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000361_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000361_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000361_post_disaster.json,53,44,9,0,0
hurricane-matthew_00000070,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000070_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000070_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000070_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000070_post_disaster.json,2,1,1,0,0
midwest-flooding_00000007,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000007_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000007_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000007_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000007_post_disaster.json,53,51,2,0,0
midwest-flooding_00000084,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000084_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000084_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000084_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000084_post_disaster.json,5,4,1,0,0
midwest-flooding_00000103,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000103_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000103_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000103_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000103_post_disaster.json,13,12,1,0,0
midwest-flooding_00000236,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000236_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000236_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000236_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000236_post_disaster.json,12,11,1,0,0
midwest-flooding_00000351,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000351_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000351_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000351_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000351_post_disaster.json,3,0,3,0,0
hurricane-michael_00000310,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000310_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000310_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000310_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000310_post_disaster.json,10,8,2,0,0
hurricane-michael_00000522,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000522_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000522_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000522_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000522_post_disaster.json,14,12,2,0,0
hurricane-florence_00000320,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000320_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000320_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000320_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000320_post_disaster.json,11,10,1,0,0
hurricane-matthew_00000095,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000095_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000095_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000095_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000095_post_disaster.json,180,150,30,0,0
hurricane-michael_00000458,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000458_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000458_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000458_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000458_post_disaster.json,71,59,12,0,0
midwest-flooding_00000161,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000161_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000161_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000161_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000161_post_disaster.json,12,10,2,0,0
mexico-earthquake_00000008,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000008_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000008_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000008_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000008_post_disaster.json,286,285,1,0,0
midwest-flooding_00000145,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000145_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000145_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000145_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000145_post_disaster.json,3,2,1,0,0
hurricane-florence_00000404,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000404_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000404_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000404_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000404_post_disaster.json,18,16,2,0,0
hurricane-michael_00000348,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000348_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000348_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000348_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000348_post_disaster.json,35,30,5,0,0
midwest-flooding_00000314,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000314_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000314_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000314_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000314_post_disaster.json,26,24,2,0,0
hurricane-harvey_00000079,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000079_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000079_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000079_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000079_post_disaster.json,172,171,1,0,0
mexico-earthquake_00000092,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000092_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000092_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000092_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000092_post_disaster.json,342,330,12,0,0
mexico-earthquake_00000055,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000055_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000055_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000055_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000055_post_disaster.json,210,204,6,0,0
midwest-flooding_00000347,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000347_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000347_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000347_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000347_post_disaster.json,15,10,5,0,0
midwest-flooding_00000415,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000415_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000415_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000415_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000415_post_disaster.json,7,4,3,0,0
hurricane-michael_00000479,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000479_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000479_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000479_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000479_post_disaster.json,103,98,5,0,0
midwest-flooding_00000293,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000293_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000293_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000293_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000293_post_disaster.json,4,3,1,0,0
mexico-earthquake_00000181,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000181_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000181_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000181_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000181_post_disaster.json,361,352,9,0,0
hurricane-harvey_00000160,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000160_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000160_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000160_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000160_post_disaster.json,119,118,1,0,0
hurricane-matthew_00000052,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000052_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000052_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000052_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000052_post_disaster.json,22,9,13,0,0
hurricane-michael_00000001,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000001_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000001_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000001_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000001_post_disaster.json,93,50,43,0,0
hurricane-harvey_00000443,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000443_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000443_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000443_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000443_post_disaster.json,89,87,2,0,0
hurricane-florence_00000443,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000443_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000443_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000443_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000443_post_disaster.json,11,1,10,0,0
hurricane-florence_00000001,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000001_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000001_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000001_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000001_post_disaster.json,90,88,2,0,0
midwest-flooding_00000433,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000433_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000433_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000433_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000433_post_disaster.json,8,7,1,0,0
hurricane-florence_00000245,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000245_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000245_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000245_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000245_post_disaster.json,4,1,3,0,0
mexico-earthquake_00000000,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000000_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000000_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000000_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000000_post_disaster.json,449,447,2,0,0
hurricane-michael_00000189,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000189_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000189_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000189_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000189_post_disaster.json,109,87,22,0,0
hurricane-matthew_00000365,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000365_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000365_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000365_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000365_post_disaster.json,7,5,2,0,0
hurricane-michael_00000492,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000492_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000492_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000492_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000492_post_disaster.json,54,41,13,0,0
hurricane-florence_00000538,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000538_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000538_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000538_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000538_post_disaster.json,1,0,1,0,0
hurricane-michael_00000538,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000538_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000538_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000538_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000538_post_disaster.json,3,2,1,0,0
hurricane-harvey_00000444,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000444_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000444_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000444_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000444_post_disaster.json,43,41,2,0,0
