pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
hurricane-michael_00000211,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000211_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000211_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000211_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000211_post_disaster.json,88,13,52,5,18
socal-fire_00000771,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000771_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000771_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000771_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000771_post_disaster.json,10,8,0,0,2
santa-rosa-wildfire_00000271,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000271_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000271_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000271_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000271_post_disaster.json,5,0,0,0,5
hurricane-matthew_00000329,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000329_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000329_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000329_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000329_post_disaster.json,25,0,14,7,4
hurricane-matthew_00000164,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000164_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000164_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000164_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000164_post_disaster.json,17,0,6,4,7
hurricane-michael_00000142,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000142_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000142_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000142_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000142_post_disaster.json,75,54,14,6,1
hurricane-matthew_00000180,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000180_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000180_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000180_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000180_post_disaster.json,11,0,0,4,7
guatemala-volcano_00000002,destroyed,destroyed,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000002_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000002_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000002_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000002_post_disaster.json,1,0,0,0,1
hurricane-matthew_00000347,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000347_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000347_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000347_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000347_post_disaster.json,34,7,18,3,6
santa-rosa-wildfire_00000079,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000079_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000079_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000079_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000079_post_disaster.json,182,63,2,2,115
santa-rosa-wildfire_00000331,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000331_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000331_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000331_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000331_post_disaster.json,1,0,0,0,1
hurricane-michael_00000519,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000519_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000519_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000519_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000519_post_disaster.json,165,130,21,9,5
socal-fire_00000308,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000308_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000308_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000308_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000308_post_disaster.json,57,46,0,1,10
socal-fire_00001185,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001185_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001185_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001185_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001185_post_disaster.json,12,11,0,0,1
socal-fire_00001013,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001013_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001013_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001013_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001013_post_disaster.json,14,12,0,0,2
santa-rosa-wildfire_00000152,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000152_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000152_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000152_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000152_post_disaster.json,9,0,1,0,8
socal-fire_00000886,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000886_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000886_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000886_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000886_post_disaster.json,48,32,0,0,16
hurricane-florence_00000497,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000497_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000497_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000497_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000497_post_disaster.json,4,0,0,0,4
hurricane-matthew_00000063,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000063_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000063_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000063_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000063_post_disaster.json,14,0,9,2,3
socal-fire_00000279,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000279_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000279_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000279_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000279_post_disaster.json,4,0,0,0,4
socal-fire_00001058,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001058_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001058_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001058_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001058_post_disaster.json,44,35,0,0,9
hurricane-matthew_00000231,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000231_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000231_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000231_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000231_post_disaster.json,31,0,8,6,17
santa-rosa-wildfire_00000035,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000035_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000035_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000035_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000035_post_disaster.json,35,1,0,0,34
hurricane-harvey_00000114,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000114_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000114_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000114_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000114_post_disaster.json,73,0,0,71,2
hurricane-harvey_00000129,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000129_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000129_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000129_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000129_post_disaster.json,3,0,0,2,1
hurricane-michael_00000452,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000452_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000452_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000452_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000452_post_disaster.json,52,34,14,3,1
socal-fire_00000923,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000923_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000923_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000923_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000923_post_disaster.json,3,2,0,0,1
palu-tsunami_00000051,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000051_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000051_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000051_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000051_post_disaster.json,69,55,0,1,13
socal-fire_00000082,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000082_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000082_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000082_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000082_post_disaster.json,27,14,1,0,12
hurricane-matthew_00000137,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000137_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000137_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000137_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000137_post_disaster.json,4,0,0,1,3
socal-fire_00000723,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000723_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000723_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000723_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000723_post_disaster.json,6,4,0,1,1
hurricane-florence_00000147,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000147_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000147_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000147_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000147_post_disaster.json,4,0,0,0,4
hurricane-matthew_00000077,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000077_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000077_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000077_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000077_post_disaster.json,52,18,30,3,1
hurricane-matthew_00000305,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000305_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000305_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000305_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000305_post_disaster.json,28,0,14,7,7
hurricane-michael_00000343,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000343_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000343_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000343_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000343_post_disaster.json,30,10,11,5,4
hurricane-michael_00000188,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000188_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000188_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000188_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000188_post_disaster.json,40,2,29,8,1
socal-fire_00001312,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001312_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001312_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001312_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001312_post_disaster.json,11,8,0,0,3
hurricane-matthew_00000334,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000334_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000334_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000334_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000334_post_disaster.json,3,0,1,0,2
palu-tsunami_00000023,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000023_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000023_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000023_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000023_post_disaster.json,167,162,0,1,4
palu-tsunami_00000189,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000189_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000189_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000189_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000189_post_disaster.json,117,75,0,8,34
hurricane-matthew_00000228,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000228_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000228_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000228_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000228_post_disaster.json,13,0,3,2,8
socal-fire_00000878,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000878_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000878_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000878_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000878_post_disaster.json,1,0,0,0,1
hurricane-michael_00000043,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000043_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000043_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000043_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000043_post_disaster.json,94,39,53,1,1
palu-tsunami_00000053,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000053_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000053_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000053_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000053_post_disaster.json,98,54,0,6,38
hurricane-michael_00000013,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000013_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000013_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000013_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000013_post_disaster.json,3,0,0,0,3
hurricane-florence_00000537,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000537_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000537_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000537_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000537_post_disaster.json,17,16,0,0,1
hurricane-harvey_00000512,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000512_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000512_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000512_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000512_post_disaster.json,13,4,6,1,2
guatemala-volcano_00000025,destroyed,destroyed,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000025_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000025_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000025_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000025_post_disaster.json,27,0,0,6,21
santa-rosa-wildfire_00000209,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000209_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000209_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000209_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000209_post_disaster.json,31,3,2,0,26
palu-tsunami_00000034,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000034_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000034_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000034_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000034_post_disaster.json,113,107,0,2,4
hurricane-florence_00000043,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000043_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000043_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000043_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000043_post_disaster.json,1,0,0,0,1
socal-fire_00000090,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000090_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000090_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000090_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000090_post_disaster.json,25,17,0,0,8
hurricane-matthew_00000384,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000384_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000384_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000384_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000384_post_disaster.json,14,0,0,1,13
santa-rosa-wildfire_00000146,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000146_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000146_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000146_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000146_post_disaster.json,11,2,2,1,6
hurricane-matthew_00000149,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000149_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000149_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000149_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000149_post_disaster.json,22,0,2,3,17
hurricane-matthew_00000360,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000360_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000360_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000360_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000360_post_disaster.json,116,107,1,3,5
hurricane-matthew_00000075,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000075_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000075_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000075_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000075_post_disaster.json,187,9,167,5,6
hurricane-matthew_00000252,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000252_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000252_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000252_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000252_post_disaster.json,10,0,0,3,7
palu-tsunami_00000142,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000142_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000142_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000142_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000142_post_disaster.json,25,8,0,1,16
santa-rosa-wildfire_00000040,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000040_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000040_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000040_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000040_post_disaster.json,16,8,0,0,8
midwest-flooding_00000404,destroyed,destroyed,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000404_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000404_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000404_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000404_post_disaster.json,10,9,0,0,1
hurricane-michael_00000205,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000205_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000205_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000205_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000205_post_disaster.json,78,10,48,7,13
hurricane-matthew_00000000,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000000_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000000_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000000_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000000_post_disaster.json,105,3,97,2,3
hurricane-michael_00000443,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000443_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000443_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000443_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000443_post_disaster.json,134,99,29,5,1
hurricane-harvey_00000146,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000146_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000146_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000146_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000146_post_disaster.json,218,0,0,215,3
hurricane-florence_00000380,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000380_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000380_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000380_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000380_post_disaster.json,28,21,5,0,2
palu-tsunami_00000064,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000064_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000064_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000064_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000064_post_disaster.json,257,250,0,0,7
hurricane-michael_00000273,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000273_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000273_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000273_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000273_post_disaster.json,61,43,9,8,1
hurricane-matthew_00000125,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000125_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000125_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000125_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000125_post_disaster.json,137,58,19,18,42
hurricane-michael_00000231,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000231_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000231_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000231_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000231_post_disaster.json,43,16,17,5,5
socal-fire_00001285,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001285_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001285_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001285_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001285_post_disaster.json,43,35,0,0,8
hurricane-michael_00000247,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000247_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000247_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000247_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000247_post_disaster.json,177,52,60,45,20
santa-rosa-wildfire_00000321,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000321_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000321_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000321_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000321_post_disaster.json,14,2,0,0,12
socal-fire_00000166,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000166_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000166_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000166_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000166_post_disaster.json,6,3,0,0,3
socal-fire_00000861,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000861_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000861_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000861_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000861_post_disaster.json,29,18,1,3,7
santa-rosa-wildfire_00000098,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000098_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000098_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000098_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000098_post_disaster.json,51,9,0,0,42
hurricane-matthew_00000354,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000354_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000354_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000354_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000354_post_disaster.json,8,0,4,2,2
hurricane-florence_00000361,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000361_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000361_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000361_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000361_post_disaster.json,6,1,3,1,1
