pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
palu-tsunami_00000178,minor-damage,minor_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000178_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000178_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000178_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000178_post_disaster.json,624,398,0,3,223
socal-fire_00001377,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001377_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001377_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001377_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001377_post_disaster.json,0,0,0,0,0
midwest-flooding_00000131,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000131_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000131_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000131_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000131_post_disaster.json,6,6,0,0,0
hurricane-matthew_00000226,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000226_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000226_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000226_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000226_post_disaster.json,8,0,2,0,6
socal-fire_00000774,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000774_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000774_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000774_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000774_post_disaster.json,0,0,0,0,0
palu-tsunami_00000066,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000066_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000066_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000066_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000066_post_disaster.json,98,6,0,5,87
santa-rosa-wildfire_00000024,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000024_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000024_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000024_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000024_post_disaster.json,5,0,0,0,5
santa-rosa-wildfire_00000055,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000055_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000055_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000055_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000055_post_disaster.json,10,1,0,1,8
socal-fire_00001078,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001078_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001078_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001078_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001078_post_disaster.json,12,10,0,0,2
hurricane-florence_00000336,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000336_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000336_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000336_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000336_post_disaster.json,11,11,0,0,0
santa-rosa-wildfire_00000344,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000344_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000344_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000344_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000344_post_disaster.json,47,1,0,0,46
hurricane-michael_00000039,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000039_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000039_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000039_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000039_post_disaster.json,24,16,8,0,0
hurricane-matthew_00000310,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000310_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000310_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000310_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000310_post_disaster.json,9,0,0,0,9
santa-rosa-wildfire_00000318,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000318_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000318_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000318_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000318_post_disaster.json,10,0,0,0,10
santa-rosa-wildfire_00000357,minor-damage,minor_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000357_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000357_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000357_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000357_post_disaster.json,40,25,0,1,14
hurricane-florence_00000341,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000341_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000341_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000341_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000341_post_disaster.json,3,0,2,0,1
santa-rosa-wildfire_00000356,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000356_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000356_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000356_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000356_post_disaster.json,5,0,0,0,5
hurricane-matthew_00000223,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000223_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000223_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000223_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000223_post_disaster.json,34,1,16,5,12
santa-rosa-wildfire_00000094,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000094_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000094_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000094_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000094_post_disaster.json,5,0,0,0,5
santa-rosa-wildfire_00000210,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000210_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000210_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000210_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000210_post_disaster.json,59,59,0,0,0
socal-fire_00000752,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000752_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000752_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000752_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000752_post_disaster.json,20,20,0,0,0
hurricane-michael_00000530,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000530_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000530_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000530_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000530_post_disaster.json,1,0,0,1,0
midwest-flooding_00000038,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000038_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000038_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000038_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000038_post_disaster.json,1,0,0,1,0
hurricane-harvey_00000077,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000077_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000077_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000077_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000077_post_disaster.json,12,0,7,4,1
hurricane-matthew_00000071,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000071_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000071_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000071_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000071_post_disaster.json,132,39,92,1,0
mexico-earthquake_00000176,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000176_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000176_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000176_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000176_post_disaster.json,8,8,0,0,0
hurricane-harvey_00000481,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000481_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000481_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000481_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000481_post_disaster.json,8,0,0,0,8
hurricane-michael_00000088,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000088_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000088_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000088_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000088_post_disaster.json,2,0,1,0,1
santa-rosa-wildfire_00000226,major-damage,major_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000226_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000226_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000226_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000226_post_disaster.json,7,0,2,3,2
midwest-flooding_00000235,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000235_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000235_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000235_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000235_post_disaster.json,10,5,0,5,0
hurricane-michael_00000295,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000295_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000295_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000295_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000295_post_disaster.json,19,8,1,1,9
hurricane-harvey_00000369,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000369_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000369_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000369_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000369_post_disaster.json,98,2,6,86,4
hurricane-harvey_00000128,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000128_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000128_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000128_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000128_post_disaster.json,2,0,0,1,1
hurricane-florence_00000449,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000449_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000449_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000449_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000449_post_disaster.json,27,4,4,19,0
hurricane-michael_00000415,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000415_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000415_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000415_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000415_post_disaster.json,31,19,6,6,0
hurricane-harvey_00000289,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000289_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000289_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000289_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000289_post_disaster.json,39,0,1,8,30
hurricane-harvey_00000214,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000214_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000214_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000214_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000214_post_disaster.json,85,85,0,0,0
hurricane-harvey_00000258,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000258_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000258_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000258_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000258_post_disaster.json,2,0,0,2,0
hurricane-florence_00000390,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000390_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000390_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000390_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000390_post_disaster.json,7,0,1,6,0
santa-rosa-wildfire_00000033,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000033_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000033_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000033_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000033_post_disaster.json,43,39,0,0,4
hurricane-florence_00000144,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000144_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000144_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000144_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000144_post_disaster.json,3,2,0,1,0
hurricane-michael_00000440,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000440_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000440_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000440_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000440_post_disaster.json,168,78,48,33,9
palu-tsunami_00000188,major-damage,major_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000188_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000188_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000188_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000188_post_disaster.json,34,8,0,0,26
hurricane-matthew_00000208,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000208_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000208_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000208_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000208_post_disaster.json,2,0,0,0,2
hurricane-harvey_00000400,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000400_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000400_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000400_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000400_post_disaster.json,52,52,0,0,0
hurricane-michael_00000411,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000411_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000411_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000411_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000411_post_disaster.json,50,35,12,3,0
hurricane-michael_00000236,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000236_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000236_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000236_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000236_post_disaster.json,94,42,40,6,6
mexico-earthquake_00000104,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000104_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000104_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000104_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000104_post_disaster.json,99,99,0,0,0
santa-rosa-wildfire_00000205,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000205_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000205_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000205_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000205_post_disaster.json,44,3,0,4,37
hurricane-harvey_00000280,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000280_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000280_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000280_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000280_post_disaster.json,12,0,4,6,2
hurricane-michael_00000265,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000265_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000265_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000265_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000265_post_disaster.json,24,5,13,4,2
palu-tsunami_00000084,no-damage,no_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000084_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000084_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000084_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000084_post_disaster.json,595,595,0,0,0
hurricane-matthew_00000264,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000264_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000264_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000264_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000264_post_disaster.json,1,0,0,0,1
hurricane-florence_00000345,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000345_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000345_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000345_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000345_post_disaster.json,3,3,0,0,0
hurricane-florence_00000369,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000369_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000369_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000369_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000369_post_disaster.json,4,0,0,4,0
hurricane-matthew_00000399,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000399_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000399_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000399_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000399_post_disaster.json,69,0,2,6,61
hurricane-michael_00000362,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000362_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000362_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000362_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000362_post_disaster.json,21,15,3,1,2
socal-fire_00001386,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001386_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001386_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001386_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001386_post_disaster.json,1,0,0,0,1
midwest-flooding_00000157,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000157_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000157_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000157_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000157_post_disaster.json,1,0,1,0,0
palu-tsunami_00000142,major-damage,major_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000142_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000142_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000142_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000142_post_disaster.json,25,8,0,1,16
socal-fire_00000564,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000564_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000564_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000564_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000564_post_disaster.json,0,0,0,0,0
hurricane-harvey_00000440,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000440_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000440_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000440_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000440_post_disaster.json,88,29,16,43,0
hurricane-michael_00000517,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000517_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000517_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000517_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000517_post_disaster.json,162,158,4,0,0
socal-fire_00000891,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000891_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000891_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000891_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000891_post_disaster.json,2,0,0,0,2
midwest-flooding_00000352,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000352_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000352_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000352_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000352_post_disaster.json,7,6,1,0,0
hurricane-harvey_00000178,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000178_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000178_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000178_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000178_post_disaster.json,180,180,0,0,0
hurricane-matthew_00000140,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000140_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000140_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000140_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000140_post_disaster.json,58,11,16,6,25
socal-fire_00000450,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000450_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000450_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000450_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000450_post_disaster.json,0,0,0,0,0
hurricane-florence_00000252,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000252_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000252_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000252_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000252_post_disaster.json,1,0,0,1,0
socal-fire_00000178,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000178_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000178_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000178_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000178_post_disaster.json,0,0,0,0,0
santa-rosa-wildfire_00000075,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000075_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000075_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000075_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000075_post_disaster.json,65,0,0,0,65
socal-fire_00000790,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000790_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000790_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000790_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000790_post_disaster.json,35,35,0,0,0
guatemala-volcano_00000002,destroyed,destroyed,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000002_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000002_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000002_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000002_post_disaster.json,1,0,0,0,1
hurricane-michael_00000090,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000090_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000090_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000090_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000090_post_disaster.json,124,93,20,10,1
socal-fire_00000003,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000003_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000003_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000003_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000003_post_disaster.json,24,24,0,0,0
hurricane-harvey_00000502,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000502_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000502_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000502_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000502_post_disaster.json,210,0,0,210,0
socal-fire_00000004,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000004_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000004_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000004_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000004_post_disaster.json,0,0,0,0,0
