pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
hurricane-florence_00000334,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000334_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000334_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000334_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000334_post_disaster.json,11,4,7,0,0
hurricane-florence_00000335,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000335_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000335_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000335_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000335_post_disaster.json,58,58,0,0,0
hurricane-florence_00000336,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000336_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000336_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000336_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000336_post_disaster.json,11,11,0,0,0
hurricane-florence_00000337,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000337_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000337_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000337_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000337_post_disaster.json,13,13,0,0,0
hurricane-florence_00000338,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000338_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000338_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000338_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000338_post_disaster.json,11,11,0,0,0
hurricane-florence_00000340,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000340_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000340_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000340_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000340_post_disaster.json,22,22,0,0,0
hurricane-florence_00000341,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000341_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000341_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000341_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000341_post_disaster.json,3,0,2,0,1
hurricane-florence_00000344,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000344_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000344_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000344_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000344_post_disaster.json,9,4,4,1,0
hurricane-florence_00000345,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000345_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000345_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000345_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000345_post_disaster.json,3,3,0,0,0
hurricane-florence_00000346,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000346_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000346_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000346_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000346_post_disaster.json,108,108,0,0,0
hurricane-florence_00000347,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000347_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000347_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000347_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000347_post_disaster.json,10,10,0,0,0
hurricane-florence_00000349,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000349_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000349_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000349_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000349_post_disaster.json,32,32,0,0,0
hurricane-florence_00000350,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000350_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000350_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000350_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000350_post_disaster.json,43,43,0,0,0
hurricane-florence_00000353,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000353_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000353_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000353_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000353_post_disaster.json,13,12,1,0,0
hurricane-florence_00000355,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000355_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000355_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000355_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000355_post_disaster.json,35,35,0,0,0
hurricane-florence_00000356,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000356_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000356_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000356_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000356_post_disaster.json,6,6,0,0,0
hurricane-florence_00000357,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000357_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000357_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000357_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000357_post_disaster.json,31,31,0,0,0
hurricane-florence_00000359,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000359_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000359_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000359_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000359_post_disaster.json,28,23,1,4,0
hurricane-florence_00000360,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000360_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000360_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000360_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000360_post_disaster.json,111,111,0,0,0
hurricane-florence_00000361,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000361_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000361_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000361_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000361_post_disaster.json,6,1,3,1,1
hurricane-florence_00000362,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000362_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000362_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000362_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000362_post_disaster.json,6,6,0,0,0
hurricane-florence_00000365,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000365_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000365_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000365_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000365_post_disaster.json,8,7,1,0,0
hurricane-florence_00000366,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000366_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000366_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000366_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000366_post_disaster.json,8,0,1,7,0
hurricane-florence_00000368,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000368_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000368_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000368_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000368_post_disaster.json,11,9,2,0,0
hurricane-florence_00000369,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000369_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000369_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000369_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000369_post_disaster.json,4,0,0,4,0
hurricane-florence_00000370,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000370_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000370_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000370_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000370_post_disaster.json,12,12,0,0,0
hurricane-florence_00000371,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000371_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000371_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000371_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000371_post_disaster.json,15,15,0,0,0
hurricane-florence_00000372,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000372_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000372_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000372_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000372_post_disaster.json,38,38,0,0,0
hurricane-florence_00000374,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000374_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000374_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000374_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000374_post_disaster.json,112,109,2,0,1
hurricane-florence_00000376,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000376_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000376_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000376_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000376_post_disaster.json,22,22,0,0,0
hurricane-florence_00000379,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000379_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000379_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000379_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000379_post_disaster.json,5,1,0,4,0
hurricane-florence_00000380,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000380_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000380_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000380_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000380_post_disaster.json,28,21,5,0,2
hurricane-florence_00000381,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000381_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000381_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000381_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000381_post_disaster.json,7,0,1,6,0
hurricane-florence_00000382,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000382_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000382_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000382_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000382_post_disaster.json,19,0,0,19,0
hurricane-florence_00000387,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000387_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000387_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000387_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000387_post_disaster.json,58,58,0,0,0
hurricane-florence_00000388,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000388_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000388_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000388_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000388_post_disaster.json,8,0,0,8,0
hurricane-florence_00000389,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000389_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000389_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000389_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000389_post_disaster.json,27,0,0,27,0
hurricane-florence_00000390,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000390_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000390_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000390_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000390_post_disaster.json,7,0,1,6,0
hurricane-florence_00000392,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000392_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000392_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000392_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000392_post_disaster.json,9,9,0,0,0
hurricane-florence_00000393,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000393_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000393_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000393_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000393_post_disaster.json,8,8,0,0,0
hurricane-florence_00000394,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000394_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000394_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000394_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000394_post_disaster.json,5,0,0,5,0
hurricane-florence_00000395,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000395_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000395_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000395_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000395_post_disaster.json,20,0,0,20,0
hurricane-florence_00000397,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000397_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000397_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000397_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000397_post_disaster.json,27,27,0,0,0
hurricane-florence_00000398,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000398_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000398_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000398_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000398_post_disaster.json,28,28,0,0,0
hurricane-florence_00000399,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000399_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000399_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000399_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000399_post_disaster.json,35,35,0,0,0
hurricane-florence_00000401,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000401_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000401_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000401_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000401_post_disaster.json,6,0,0,6,0
hurricane-florence_00000403,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000403_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000403_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000403_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000403_post_disaster.json,3,3,0,0,0
hurricane-florence_00000404,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000404_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000404_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000404_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000404_post_disaster.json,18,16,2,0,0
hurricane-florence_00000405,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000405_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000405_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000405_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000405_post_disaster.json,31,31,0,0,0
hurricane-florence_00000406,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000406_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000406_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000406_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000406_post_disaster.json,33,33,0,0,0
hurricane-florence_00000407,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000407_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000407_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000407_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000407_post_disaster.json,15,0,5,10,0
hurricane-florence_00000408,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000408_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000408_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000408_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000408_post_disaster.json,77,68,1,8,0
hurricane-florence_00000409,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000409_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000409_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000409_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000409_post_disaster.json,31,8,3,20,0
hurricane-florence_00000410,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000410_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000410_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000410_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000410_post_disaster.json,19,0,0,19,0
hurricane-florence_00000411,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000411_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000411_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000411_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000411_post_disaster.json,32,13,0,19,0
hurricane-florence_00000414,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000414_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000414_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000414_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000414_post_disaster.json,3,0,0,3,0
hurricane-florence_00000416,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000416_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000416_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000416_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000416_post_disaster.json,57,55,2,0,0
hurricane-florence_00000418,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000418_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000418_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000418_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000418_post_disaster.json,105,105,0,0,0
hurricane-florence_00000419,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000419_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000419_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000419_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000419_post_disaster.json,6,0,0,6,0
hurricane-florence_00000420,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000420_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000420_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000420_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000420_post_disaster.json,8,6,0,2,0
hurricane-florence_00000423,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000423_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000423_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000423_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000423_post_disaster.json,2,0,0,2,0
hurricane-florence_00000424,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000424_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000424_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000424_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000424_post_disaster.json,5,5,0,0,0
hurricane-florence_00000425,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000425_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000425_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000425_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000425_post_disaster.json,17,15,0,2,0
hurricane-florence_00000426,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000426_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000426_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000426_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000426_post_disaster.json,80,80,0,0,0
hurricane-florence_00000427,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000427_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000427_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000427_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000427_post_disaster.json,1,0,0,1,0
hurricane-florence_00000428,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000428_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000428_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000428_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000428_post_disaster.json,42,0,0,42,0
hurricane-florence_00000431,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000431_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000431_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000431_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000431_post_disaster.json,1,0,0,1,0
hurricane-florence_00000433,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000433_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000433_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000433_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000433_post_disaster.json,61,0,0,61,0
hurricane-florence_00000435,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000435_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000435_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000435_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000435_post_disaster.json,10,9,1,0,0
hurricane-florence_00000436,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000436_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000436_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000436_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000436_post_disaster.json,16,0,0,16,0
hurricane-florence_00000437,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000437_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000437_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000437_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000437_post_disaster.json,13,0,0,13,0
hurricane-florence_00000438,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000438_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000438_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000438_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000438_post_disaster.json,7,0,0,7,0
hurricane-florence_00000441,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000441_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000441_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000441_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000441_post_disaster.json,11,10,1,0,0
hurricane-florence_00000442,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000442_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000442_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000442_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000442_post_disaster.json,63,0,2,61,0
hurricane-florence_00000443,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000443_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000443_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000443_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000443_post_disaster.json,11,1,10,0,0
hurricane-florence_00000444,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000444_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000444_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000444_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000444_post_disaster.json,15,14,0,1,0
hurricane-florence_00000445,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000445_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000445_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000445_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000445_post_disaster.json,8,0,0,8,0
hurricane-florence_00000446,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000446_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000446_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000446_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000446_post_disaster.json,8,2,1,5,0
